Date,Open,High,Low,Close,Volume
10/11/16,88.080002,88.190002,87.300003,87.739998,9309000
10/12/16,87.220001,87.720001,86.669998,87.129997,8172600
10/13/16,86.349998,86.870003,85.43,86.559998,9890300
10/14/16,87.190002,87.540001,86.480003,86.540001,7991700
10/17/16,86.480003,86.790001,86.07,86.540001,7263100
10/18/16,87.169998,87.330002,86.379997,86.769997,5429300
10/19/16,87.190002,87.849998,86.879997,87.169998,9373400
10/20/16,86.790001,87.5,86.599998,87.209999,6866900
10/21/16,86.419998,86.82,85.699997,86.620003,10736200
10/24/16,86.739998,87.32,86.07,86.910004,8354900
10/25/16,86.669998,87.650002,86.599998,86.720001,6835900
10/26/16,86.25,87.449997,85.949997,87.089996,8488100
10/27/16,87.279999,87.660004,86.800003,86.919998,9071100
10/28/16,85.279999,86.360001,84.139999,84.779999,19072200
10/31/16,83.879997,84.400002,82.989998,83.32,16663800
11/1/16,83.5,83.919998,83.269997,83.650002,13050600
11/2/16,83.300003,83.879997,82.940002,83.449997,11226100
11/3/16,83.68,83.879997,83.050003,83.660004,8836500
11/4/16,83.629997,84.330002,82.760002,83.57,13877100
11/7/16,84.489998,85.470001,84.400002,85.449997,13576200
11/8/16,84.730003,85.830002,84.489998,85.309998,9735200
11/9/16,84.050003,86.709999,83.660004,86.25,15901300
11/10/16,85.910004,87.989998,85.660004,87.050003,14106100
11/11/16,86.529999,86.730003,84.889999,85.669998,13812200
11/14/16,85.300003,85.650002,84.330002,85.279999,12607500
11/15/16,85.769997,87.059998,85.769997,86.82,12883500
11/16/16,86.739998,86.779999,85.580002,85.75,8201200
11/17/16,86.440002,86.879997,85.019997,85.230003,8200500
11/18/16,85.209999,85.650002,84.830002,85.279999,8457800
11/21/16,86.440002,86.690002,86.139999,86.489998,8861500
11/22/16,86.690002,87.239998,85.970001,86.68,9390200
11/23/16,86.540001,87.080002,86.309998,86.919998,5996300
11/25/16,86.709999,87.139999,86.540001,87.120003,5042300
11/28/16,86.949997,87.129997,86.370003,86.470001,7449600
11/29/16,85.419998,86.080002,85.080002,85.900002,9181100
11/30/16,87.599998,88.190002,87.199997,87.300003,22696200
12/1/16,87.980003,88.5,87.239998,87.239998,13005600
12/2/16,87.190002,87.989998,86.599998,87.040001,9706600
12/5/16,87.389999,87.82,86.919998,87.480003,11741100
12/6/16,87.269997,87.870003,86.699997,87.559998,11293600
12/7/16,87.629997,88.150002,87.199997,88.07,11182600
12/8/16,88.050003,88.849998,87.650002,88.32,9086700
12/9/16,88.639999,89,88.18,89,8021700
12/12/16,90.139999,91.5,90.139999,90.980003,15545400
12/13/16,91.889999,93.220001,91.169998,92.580002,18829300
12/14/16,92.260002,92.269997,90.169998,90.580002,16325400
12/15/16,90.099998,90.980003,89.760002,90.889999,11155100
12/16/16,91.519997,91.669998,90.639999,91.18,20560400
12/19/16,91.379997,91.540001,90.199997,90.419998,9674400
12/20/16,90.510002,90.849998,90.290001,90.43,7221000
12/21/16,90.68,90.900002,90.18,90.279999,7308000
12/22/16,90.019997,90.900002,90.019997,90.870003,8003100
12/23/16,90.889999,90.959999,90.519997,90.709999,4266500
12/27/16,90.830002,91.110001,90.580002,90.75,4960600
12/28/16,90.68,91.110001,90.260002,90.300003,6745900
12/29/16,90.099998,90.599998,90.029999,90.349998,6684700
12/30/16,90.029999,90.699997,90.010002,90.260002,9117800
1/3/17,90.940002,91.339996,90.150002,90.889999,10360600
1/4/17,91.120003,91.150002,89.75,89.889999,9434200
1/5/17,90.190002,90.300003,88.440002,88.550003,14443200
1/6/17,88.790001,88.980003,87.82,88.5,16518100
1/9/17,88.220001,88.220001,86.550003,87.040001,13688100
1/10/17,87.169998,87.309998,85.910004,85.93,13283100
1/11/17,85.900002,86.949997,85.860001,86.809998,11183700
1/12/17,87.269997,87.379997,86.07,86.339996,10407000
1/13/17,86.269997,86.68,86.169998,86.349998,8415600
1/17/17,86.580002,87.389999,86.25,87.360001,13237300
1/18/17,87.059998,87.410004,86.050003,86.279999,11831700
1/19/17,85.970001,86.099998,84.589996,84.730003,16382900
1/20/17,85.440002,85.959999,85.050003,85.889999,18739700
1/23/17,85.68,85.879997,84.75,84.970001,11433900
1/24/17,84.980003,85.470001,84.830002,85.089996,11858100
1/25/17,85.339996,85.879997,85.25,85.339996,9578500
1/26/17,85.690002,85.830002,85.120003,85.599998,8779400
1/27/17,85.300003,85.75,85.040001,85.510002,10947900
1/30/17,85.419998,85.449997,84.18,84.860001,12789200
1/31/17,85.040001,85.07,83.129997,83.889999,19128100
2/1/17,84,84.160004,82.540001,82.940002,15111800
2/2/17,83.209999,83.529999,82.550003,83.449997,12200100
2/3/17,83.699997,83.720001,82.900002,83.540001,12746300
2/6/17,83.550003,83.650002,82.93,83.309998,9938200
