Date,Open,High,Low,Close,Volume
4/26/16,167.5,167.789993,164.970001,166.179993,3192100
4/27/16,166.990005,168.380005,166.100006,167.759995,2227700
4/28/16,166.850006,168.770004,166.199997,167,1654700
4/29/16,166.979996,167.779999,166.5,167.380005,1961200
5/2/16,167.300003,168.5,166.940002,168.339996,1700300
5/3/16,167.389999,168.070007,166.660004,167.970001,1916300
5/4/16,166.369995,167.699997,166.289993,167.160004,2118100
5/5/16,167.460007,168.330002,167.190002,167.770004,1680200
5/6/16,167.839996,169.050003,167,168.889999,1628300
5/9/16,168.589996,169.050003,167.690002,168.520004,1301300
5/10/16,169.229996,170.389999,169,170.259995,1732600
5/11/16,170.199997,171.270004,169.570007,169.770004,1786400
5/12/16,169.860001,170.630005,168.759995,170.149994,1741900
5/13/16,170.050003,170.380005,167.820007,168.320007,1875900
5/16/16,168.5,169.899994,168.429993,169.550003,1826200
5/17/16,169.570007,169.940002,167.089996,167.809998,2126000
5/18/16,166.5,167.929993,165.759995,166.820007,1624400
5/19/16,165.369995,166.059998,163.169998,165.110001,1657300
5/20/16,165.25,166.470001,164.929993,165.009995,1746500
5/23/16,165.279999,166.559998,164.520004,166.110001,1653500
5/24/16,167.160004,168.789993,166.699997,168.630005,1627400
5/25/16,169,170.360001,168.75,169.990005,1860000
5/26/16,170.009995,170.770004,168.529999,168.910004,1563900
5/27/16,168.910004,169.029999,168.279999,168.889999,1097600
5/31/16,169.320007,169.75,167.660004,168.320007,2169600
6/1/16,167.779999,168.929993,167.089996,168.690002,1228200
6/2/16,168.710007,168.710007,167.270004,168.039993,1980500
6/3/16,168.050003,168.660004,167.509995,168.380005,1424400
6/6/16,168.850006,170.589996,168.589996,170.080002,1510700
6/7/16,170.25,171.490005,170.220001,170.910004,1723100
6/8/16,170.949997,171.929993,170.649994,171.419998,1684900
6/9/16,170.5,171.470001,169.399994,170.130005,2208800
6/10/16,169.270004,169.300003,167.880005,168.559998,2123400
6/13/16,168.449997,168.639999,167.110001,167.130005,2129900
6/14/16,167.289993,167.809998,166.600006,167.610001,2021400
6/15/16,167.949997,168.860001,167.470001,167.800003,1694200
6/16/16,167.350006,170.389999,166.619995,169.929993,2632100
6/17/16,169.990005,170,168.419998,168.940002,3448000
6/20/16,170.899994,172.800003,170.529999,171.229996,2162800
6/21/16,171.179993,171.970001,171.059998,171.369995,1889100
6/22/16,171.830002,172.600006,170.990005,171.229996,1369600
6/23/16,172.710007,174.149994,172.460007,174.110001,2021600
6/24/16,168.869995,171.539993,168.399994,169.119995,4567500
6/27/16,167.779999,167.830002,165.160004,167.190002,2544100
6/28/16,168.139999,169.669998,167.960007,169.589996,2237300
6/29/16,171.020004,171.850006,170.360001,171.520004,1894100
6/30/16,172.059998,175.139999,172.059998,175.119995,2449400
7/1/16,175.139999,176.080002,174.910004,175.539993,1930900
7/5/16,174.860001,175.779999,173.509995,175.630005,2353600
7/6/16,175.199997,175.470001,174.059998,175.160004,2383300
7/7/16,175.089996,175.639999,174.130005,174.869995,1842300
7/8/16,175.869995,177.789993,175.820007,177.119995,2726600
7/11/16,177.410004,178.470001,177.190002,178.009995,1659500
7/12/16,178.75,179.630005,178.029999,179.160004,1912900
7/13/16,179.220001,179.669998,178.690002,179.210007,1491500
7/14/16,180.149994,181.320007,179.880005,180.899994,1904300
7/15/16,181.5,181.839996,180.559998,181.399994,2475200
7/18/16,181.440002,181.699997,180.75,181.110001,1224400
7/19/16,181.110001,181.649994,180.289993,181.240005,1051300
7/20/16,181.729996,182.270004,181.320007,181.419998,1413300
7/21/16,181.289993,181.559998,179.699997,180.259995,1870800
7/22/16,180.419998,180.529999,179.360001,180.440002,1205600
7/25/16,180.199997,180.419998,178.919998,179.630005,1937000
7/26/16,177.169998,178.990005,176.139999,177.660004,3421600
7/27/16,177.410004,178.940002,177.410004,178.270004,2359700
7/28/16,177.649994,178.369995,177.029999,177.979996,1799500
7/29/16,178.110001,178.820007,177.619995,178.360001,1621900
8/1/16,177.080002,178.539993,177.080002,178.289993,1598400
8/2/16,178.580002,178.619995,177.240005,178.360001,2115100
8/3/16,178.720001,179.130005,177.970001,178.380005,1419300
8/4/16,178.960007,179.419998,177.639999,177.809998,1071800
8/5/16,178.25,179.009995,177.369995,178.570007,1799500
8/8/16,178.899994,179.020004,178.270004,178.580002,1327700
8/9/16,178.369995,178.899994,177.940002,178.389999,1098900
8/10/16,178.119995,178.850006,177.850006,178.820007,1226300
8/11/16,179.080002,181.100006,178.880005,181,2043400
8/12/16,181.470001,181.470001,179.899994,180.270004,1232900
8/15/16,181,181.389999,180.460007,180.559998,1268200
8/16/16,180.119995,180.330002,179.210007,179.25,1363600
8/17/16,178.669998,180.089996,178.320007,179.869995,1358500
8/18/16,179.699997,179.699997,178.580002,179.179993,1087900
8/19/16,178.660004,179.779999,178.080002,179.610001,1305300
8/22/16,179.179993,179.589996,178.369995,179.070007,1336400
8/23/16,179.610001,180.539993,179.279999,179.770004,1195800
8/24/16,179.410004,179.960007,179.009995,179.410004,1137100
8/25/16,179.089996,180.320007,179.050003,179.580002,840300
8/26/16,180.190002,181.25,178.919998,179.410004,1324700
8/29/16,179.860001,180.699997,179.279999,180.5,1051800
8/30/16,180.720001,181.020004,179.589996,180.149994,1039800
8/31/16,179.490005,179.770004,178.580002,179.240005,1636000
9/1/16,179.309998,180.169998,178.800003,179.979996,1095300
9/2/16,180.529999,181.490005,180.089996,180.809998,1319000
9/6/16,180.559998,181.279999,179.880005,180.460007,1328100
9/7/16,180.039993,180.539993,179.539993,179.75,1133200
9/8/16,179.190002,180.210007,178.940002,180.100006,1424000
9/9/16,178.889999,179,175.639999,175.639999,2083300
9/12/16,175,178.399994,174.690002,178.100006,1913300
9/13/16,176.830002,177.600006,175.949997,176.070007,1864600
9/14/16,175.960007,177.350006,175.199997,175.619995,1864800
9/15/16,175.529999,177,175.360001,176.589996,1663800
9/16/16,175.880005,175.949997,174.389999,175.059998,3358800
9/19/16,176.050003,177.949997,176.050003,176.720001,1754900
9/20/16,177.710007,178.5,177.330002,177.600006,1598600
9/21/16,177.880005,179.800003,177.5,179.589996,1760000
9/22/16,179.830002,181.660004,179.649994,179.850006,1849000
9/23/16,179.399994,179.699997,177.190002,177.389999,1911000
9/26/16,176.850006,176.910004,175.800003,175.949997,1821000
9/27/16,175.610001,177.029999,175.580002,176.300003,2433600
9/28/16,176.779999,177.979996,176.690002,177.589996,1694000
9/29/16,177.479996,177.630005,174.869995,175.369995,1853600
9/30/16,176.580002,177.149994,176.089996,176.229996,2419400
10/3/16,175.330002,175.949997,174.399994,175.039993,1785600
10/4/16,174.589996,174.970001,171.199997,171.679993,3166900
10/5/16,171.660004,172.559998,171.339996,172.389999,2305500
10/6/16,171.929993,172.320007,170.600006,171.639999,2273400
10/7/16,171.899994,171.940002,170.039993,171.330002,2249100
10/10/16,171.839996,172.75,170.940002,171.139999,1936600
10/11/16,170.240005,170.470001,168.690002,169.679993,1998700
10/12/16,169.600006,170.179993,168.889999,169.720001,1554100
10/13/16,168.869995,170.309998,168.460007,170.020004,1919700
10/14/16,170.990005,171.389999,170.300003,170.330002,1512400
10/17/16,170.539993,171.089996,169.940002,170.210007,1229200
10/18/16,171.679993,171.910004,169.839996,169.949997,1185600
10/19/16,170.800003,170.940002,169.660004,169.910004,1164200
10/20/16,169.570007,170.339996,168.990005,169.860001,1210500
10/21/16,168.110001,169.559998,167.720001,169.5,2013200
10/24/16,172.649994,173.440002,170.899994,171.270004,2668500
10/25/16,169.470001,169.889999,165.110001,166.229996,3826200
10/26/16,165.690002,167.789993,165.410004,166.509995,2174900
10/27/16,166.869995,166.949997,165.279999,165.759995,1486400
10/28/16,166.550003,167.179993,165.139999,165.770004,1934300
10/31/16,166.460007,166.539993,165.179993,165.300003,2289100
11/1/16,165.399994,165.809998,163.850006,164.25,2455600
11/2/16,164.699997,166.369995,163.910004,165.729996,2233400
11/3/16,166.139999,167.639999,165.259995,166.830002,2505000
11/4/16,167.210007,167.850006,166.419998,166.479996,1927500
11/7/16,168.149994,169.889999,167.979996,169.740005,1930900
11/8/16,169.899994,172.050003,169.779999,171.029999,1955700
11/9/16,165.839996,171,165.839996,170.389999,3659300
11/10/16,170.160004,174.669998,169.789993,174.279999,3280000
11/11/16,174.050003,175.130005,173.729996,175.080002,1868200
11/14/16,175.229996,175.509995,171.899994,172.910004,2607000
11/15/16,173.160004,174.25,171.910004,174.240005,2177100
11/16/16,173.130005,173.229996,171.570007,172.009995,2022600
11/17/16,172.009995,173.25,172.009995,172.770004,1783700
11/18/16,172.509995,173.279999,172.289993,172.960007,1711100
11/21/16,171.419998,171.979996,170.720001,171.520004,1993900
11/22/16,171.669998,172.080002,171.279999,171.910004,1553300
11/23/16,172.080002,172.75,171.759995,172.25,1477900
11/25/16,172.210007,173.990005,172.210007,173.490005,945800
11/28/16,173.559998,173.770004,172.279999,172.5,1677700
11/29/16,172.539993,173.289993,172.149994,172.770004,1483200
11/30/16,172.199997,173.190002,171.589996,171.740005,2595800
12/1/16,171.639999,172.740005,171.449997,172.630005,1756900
12/2/16,172.529999,173.690002,172.240005,172.429993,1871500
12/5/16,172.630005,172.949997,171.089996,171.619995,2181300
12/6/16,171.820007,172.029999,171.229996,171.800003,1467500
12/7/16,172.380005,176.059998,171.970001,176.050003,3164300
12/8/16,176.080002,176.350006,174.770004,175.880005,1790700
12/9/16,175.360001,178.869995,175.300003,178.490005,2650400
12/12/16,178.25,179.809998,177.570007,179.639999,2296100
12/13/16,179.570007,180.059998,176.770004,178.830002,2708600
12/14/16,179.160004,179.389999,176.410004,176.600006,2234200
12/15/16,177.259995,177.580002,175.050003,176.020004,2055600
12/16/16,176.559998,178.5,176.550003,177.449997,3889700
12/19/16,177.610001,178.669998,177.320007,178.160004,1382000
12/20/16,178.339996,179.330002,178.059998,178.649994,1378200
12/21/16,178.600006,179.529999,178.419998,178.429993,1555900
12/22/16,178.889999,179.460007,177.979996,179.199997,1225600
12/23/16,179.089996,179.289993,178.529999,178.75,731100
12/27/16,178.660004,179.199997,178.570007,178.919998,651000
12/28/16,178.880005,179.449997,178.020004,178.080002,1287900
12/29/16,178.289993,179.139999,178.029999,178.410004,1102000
12/30/16,179,179.479996,178.289993,178.570007,1594200
1/3/17,178.830002,180,177.220001,178.050003,2509300
1/4/17,178.029999,178.899994,177.610001,178.320007,1542000
1/5/17,178.259995,179.139999,176.889999,177.710007,1447800
1/6/17,177.289993,178.600006,175.800003,178.229996,1625000
1/9/17,178.369995,178.380005,177.199997,177.270004,1617800
1/10/17,177.360001,177.490005,176.309998,176.580002,2030100
1/11/17,176.630005,178.449997,176.389999,177.889999,1579600
1/12/17,176.970001,177.699997,175.75,177.440002,1321800
1/13/17,177.580002,177.910004,176.830002,177.389999,1265500
1/17/17,177,177.679993,176.25,177.259995,1557500
1/18/17,177.899994,179.440002,177.380005,178.490005,1804600
1/19/17,179.25,179.800003,177.759995,178.679993,1464400
1/20/17,179.199997,179.460007,177.830002,178.490005,1761900
1/23/17,177.910004,178.990005,177.130005,178.509995,1986800
1/24/17,177.5,177.759995,174.419998,175.970001,3473200
1/25/17,177.089996,178.630005,176.570007,176.729996,3462600
1/26/17,176.309998,177.229996,176.039993,176.820007,2235900
1/27/17,177.479996,177.979996,176.830002,177.479996,1623700
1/30/17,177.25,177.729996,174.869995,175.419998,1823100
1/31/17,174.740005,175.460007,173.809998,174.820007,1845500
2/1/17,175.169998,175.800003,174.300003,175.169998,2272900
2/2/17,174.130005,174.779999,173.550003,174.179993,3106800
2/3/17,174.020004,175.300003,173.850006,175.039993,2820500
2/6/17,174.119995,176.199997,173.899994,175.100006,1622800
